Game,Sample_score,Sample_reward,MeanScore,Mean_reward,Record
54000,2,-10.4,5.531962962962963,-8.692779,99
54100,4,-11.4,5.532070240295749,-8.691776,99
54200,4,-10.4,5.532527675276753,-8.690195,99
54300,14,-8.9,5.532633517495396,-8.688765,99
54400,2,-10.4,5.532003676470588,-8.686693,99
54500,13,-8.4,5.5341651376146785,-8.685362,99
54600,6,-10.9,5.535457875457875,-8.684668,99
54700,4,-11.0,5.535338208409506,-8.683161,99
54800,4,-10.4,5.535529197080292,-8.681183,99
54900,4,-9.65,5.537468123861567,-8.6799345,99
55000,4,-10.7,5.539090909090909,-8.678887,99
55100,3,-9.9,5.5378402903811255,-8.677385,99
55200,4,-10.35,5.536159420289855,-8.676306,99
55300,46,-8.4,5.537287522603978,-8.674326,99
55400,3,-9.9,5.538862815884476,-8.673161,104
55500,4,-11.4,5.5406126126126125,-8.672172,104
55600,3,-10.95,5.540755395683453,-8.670947,104
55700,2,-10.45,5.54129263913824,-8.669917,104
55800,1,-9.4,5.540931899641577,-8.668215,104
55900,2,-9.9,5.542898032200358,-8.666662,104
56000,4,-10.4,5.544910714285714,-8.663621,104
56100,2,-9.9,5.545436720142603,-8.661754,104
56200,14,-10.5,5.545533807829181,-8.6599,104
56300,4,-10.9,5.546802841918295,-8.658439,104
56400,14,-7.4,5.547056737588653,-8.656648,104
56500,4,-10.45,5.546991150442478,-8.655234,104
56600,4,-9.2,5.546731448763251,-8.653897,104
56700,4,-11.4,5.547407407407407,-8.652016,104
56800,4,-10.4,5.547095070422535,-8.6503315,104
56900,3,-9.95,5.5476801405975396,-8.6493,104
57000,13,-8.4,5.548736842105263,-8.647565,104
57100,14,-8.9,5.549702276707531,-8.645767,104
57200,4,-10.4,5.550104895104895,-8.644459,104
57300,4,-10.4,5.551221640488656,-8.643127,104
57400,2,-9.95,5.550836236933798,-8.640351,104
57500,4,-10.9,5.550608695652174,-8.639328,104
57600,4,-10.4,5.551597222222222,-8.637678,104
57700,1,-9.4,5.552253032928943,-8.635841,104
57800,4,-10.45,5.550657439446367,-8.634814,104
57900,4,-11.4,5.55020725388601,-8.634031,104
58000,4,-9.9,5.550379310344828,-8.632695,104
58100,2,-10.4,5.551256454388985,-8.630588,104
58200,14,-8.95,5.550807560137457,-8.629294,104
58300,4,-10.95,5.550617495711835,-8.627724,104
58400,16,-8.95,5.549845890410959,-8.62635,104
58500,16,-8.9,5.552752136752137,-8.624328,104
58600,4,-10.4,5.554419795221843,-8.622768,104
58700,4,-9.9,5.552623509369677,-8.621669,104
58800,1,-9.9,5.553027210884354,-8.620312,104
58900,3,-10.9,5.5545331069609505,-8.618463,104
59000,4,-11.0,5.553237288135593,-8.617534,104
59100,3,-10.4,5.5535532994923855,-8.616896,104
59200,4,-9.7,5.554054054054054,-8.615171,104
59300,4,-10.9,5.554940978077572,-8.613141,104
59400,3,-10.4,5.555370370370371,-8.612515,104
59500,14,-8.9,5.555176470588235,-8.611816,104
59600,3,-9.95,5.55744966442953,-8.609574,104
59700,3,-10.95,5.558274706867672,-8.608018,104
59800,4,-9.45,5.55866220735786,-8.605919,104
59900,4,-10.4,5.558564273789649,-8.60506,104
60000,4,-10.4,5.55775,-8.603558,104
60100,2,-10.0,5.559251247920133,-8.601663,104
60200,4,-10.4,5.559700996677741,-8.600359,104
60300,4,-10.4,5.561840796019901,-8.598622,104
60400,4,-10.4,5.5626655629139075,-8.596947,104
60500,4,-11.4,5.563256198347108,-8.594894,104
60600,3,-9.45,5.5652475247524755,-8.593758,104
60700,6,-9.9,5.564810543657331,-8.592486,104
60800,4,-10.75,5.564128289473684,-8.590565,104
60900,4,-9.9,5.56607553366174,-8.588989,104
61000,6,-10.5,5.569459016393442,-8.58662,104
61100,4,-10.9,5.569214402618658,-8.585068,104
61200,4,-11.4,5.568202614379085,-8.582887,104
61300,4,-9.4,5.568613376835237,-8.581102,104
61400,4,-10.25,5.5706188925081435,-8.578902,104
61500,4,-9.9,5.571837398373984,-8.577682,104
61600,4,-9.4,5.572012987012987,-8.576674,104
61700,4,-10.95,5.571620745542949,-8.575771,104
61800,1,-9.4,5.5730744336569575,-8.574173,104
61900,3,-10.4,5.5726009693053316,-8.573034,104
62000,13,-8.9,5.573209677419355,-8.572392,104
62100,4,-10.45,5.571932367149758,-8.570726,104
62200,3,-9.9,5.571157556270096,-8.568414,104
62300,14,-8.4,5.570288924558588,-8.567292,104
62400,4,-11.0,5.570945512820513,-8.564926,104
62500,4,-11.9,5.56976,-8.563438,104
62600,4,-10.95,5.569840255591054,-8.562005,104
62700,4,-10.4,5.569553429027113,-8.5607195,104
62800,4,-10.9,5.5673407643312105,-8.559253,104
62900,4,-9.7,5.5679173290938,-8.558638,104
63000,3,-10.5,5.566793650793651,-8.557329,104
63100,4,-10.45,5.566148969889065,-8.555445,104
63200,4,-9.9,5.567183544303798,-8.554144,104
63300,4,-10.2,5.566366508688784,-8.552181,104
63400,3,-10.95,5.567870662460567,-8.550639,104
63500,4,-11.0,5.56703937007874,-8.549236,104
63600,4,-9.45,5.567216981132075,-8.547353,104
63700,3,-10.4,5.569089481946625,-8.545826,104
63800,4,-10.4,5.571065830721003,-8.543599,104
63900,14,-7.4,5.571048513302034,-8.542317,104
64000,3,-10.4,5.57075,-8.540869,104
64100,3,-9.95,5.570748829953198,-8.5397005,104
64200,4,-9.9,5.570638629283489,-8.537837,104
64300,46,-8.4,5.571570762052877,-8.536275,104
64400,6,-11.2,5.57195652173913,-8.534431,104
64500,4,-10.7,5.5712558139534885,-8.532745,104
64600,2,-9.9,5.571826625386997,-8.530486,104
64700,4,-10.5,5.572874806800618,-8.528669,104
64800,14,-8.9,5.5737345679012344,-8.527778,104
64900,6,-10.9,5.573235747303544,-8.526642,104
65000,4,-10.9,5.572584615384615,-8.525801,104
65100,4,-10.4,5.574132104454685,-8.524486,104
65200,4,-11.4,5.573665644171779,-8.523727,104
65300,3,-10.45,5.5738744257274115,-8.522554,104
65400,4,-10.5,5.572584097859327,-8.521247,104
65500,14,-7.9,5.57218320610687,-8.520442,104
65600,4,-10.4,5.571112804878049,-8.519424,104
65700,4,-10.95,5.570076103500761,-8.518436,104
65800,2,-10.9,5.570851063829787,-8.517022,104
65900,4,-9.35,5.571790591805766,-8.515834,104
66000,4,-9.9,5.571954545454545,-8.514535,104
66100,4,-10.5,5.571694402420575,-8.5138,104
66200,4,-10.45,5.57273413897281,-8.513062,104
66300,4,-10.4,5.572986425339367,-8.511361,104
66400,2,-10.45,5.572725903614458,-8.509155,104
66500,9,-10.4,5.572466165413534,-8.507811,104
66600,2,-10.4,5.57509009009009,-8.505876,104
66700,14,-9.4,5.575727136431784,-8.503887,104
66800,6,-10.4,5.576961077844311,-8.502676,104
66900,2,-9.95,5.577204783258595,-8.50137,104
67000,4,-10.4,5.577970149253732,-8.499783,104
67100,13,-7.95,5.578450074515648,-8.4982195,104
67200,4,-10.4,5.578705357142857,-8.496838,104
67300,14,-8.9,5.579301634472511,-8.495748,104
67400,4,-9.95,5.581557863501484,-8.495168,104
67500,14,-8.9,5.583348148148148,-8.493735,104
67600,4,-11.4,5.582766272189349,-8.492889,104
67700,4,-10.4,5.5811816838995565,-8.49248,104
67800,4,-10.4,5.5828613569321535,-8.490917,104
67900,2,-10.45,5.583313696612666,-8.490007,104
68000,14,-7.4,5.583220588235294,-8.488847,104
68100,4,-10.4,5.582613803230544,-8.487556,104
68200,4,-10.4,5.582756598240469,-8.486103,104
68300,4,-9.9,5.582445095168374,-8.484904,104
68400,14,-7.9,5.582850877192983,-8.482992,104
68500,1,-9.9,5.583576642335767,-8.482253,104
68600,3,-10.4,5.583454810495627,-8.481399,104
68700,4,-10.5,5.5844541484716155,-8.479768,104
68800,3,-10.9,5.5859883720930235,-8.478326,104
68900,4,-10.9,5.584804063860668,-8.476325,104
69000,14,-8.4,5.586260869565217,-8.475192,104
69100,4,-10.9,5.58575976845152,-8.474855,104
69200,3,-9.9,5.5860404624277455,-8.4739485,104
69300,4,-10.95,5.587200577200577,-8.472269,104
69400,12,-8.45,5.589265129682997,-8.470856,104
69500,9,-11.5,5.589985611510792,-8.469291,104
69600,4,-10.4,5.59014367816092,-8.468861,104
69700,4,-10.4,5.589985652797704,-8.467562,104
69800,4,-10.9,5.590616045845272,-8.466366,104
69900,3,-10.45,5.58997138769671,-8.465427,104
70000,43,-8.9,5.591142857142857,-8.463899,104
70100,4,-9.9,5.591126961483595,-8.462876,104
70200,4,-9.9,5.591039886039886,-8.461639,104
70300,1,-9.9,5.590327169274538,-8.460083,104
70400,4,-9.9,5.589985795454545,-8.458904,104
70500,4,-10.9,5.591092198581561,-8.457435,104
70600,4,-10.7,5.591543909348442,-8.456446,104
70700,2,-9.9,5.591060820367751,-8.455053,104
70800,4,-10.2,5.590014124293785,-8.4538765,104
70900,19,-9.9,5.589717912552891,-8.453238,104
71000,4,-10.4,5.589549295774648,-8.45268,104
71100,3,-9.85,5.589085794655415,-8.451299,104
71200,4,-9.4,5.589606741573034,-8.449478,104
71300,4,-10.4,5.5900841514726505,-8.448869,104
71400,14,-9.45,5.589551820728292,-8.447608,104
71500,4,-10.9,5.59034965034965,-8.445901,104
71600,4,-10.4,5.590349162011173,-8.444346,104
71700,4,-10.4,5.5905299860529984,-8.443119,104
71800,4,-10.4,5.590682451253482,-8.442325,104
71900,4,-11.4,5.5904311543810845,-8.441051,104
72000,3,-10.4,5.590388888888889,-8.439872,104
72100,2,-9.4,5.592371705963939,-8.438057,104
72200,3,-9.95,5.592063711911357,-8.437224,104
72300,1,-9.9,5.591230982019364,-8.436225,104
72400,4,-10.9,5.5921408839779,-8.435684,104
72500,4,-10.1,5.5929379310344824,-8.434068,104
72600,14,-7.95,5.592479338842975,-8.432701,104
72700,3,-11.45,5.592077028885832,-8.431769,104
72800,4,-10.4,5.592953296703297,-8.430329,104
72900,4,-11.0,5.592839506172839,-8.429492,104
73000,4,-10.45,5.592712328767123,-8.428236,104
73100,9,-10.9,5.592352941176471,-8.427419,104
73200,4,-10.4,5.5923224043715845,-8.426348,104
73300,2,-10.45,5.592087312414734,-8.425341,104
73400,4,-10.4,5.59267029972752,-8.424639,104
73500,4,-10.9,5.592204081632653,-8.422825,104
73600,4,-9.9,5.593627717391304,-8.422191,104
73700,4,-11.4,5.593853459972863,-8.421198,104
73800,2,-9.9,5.593279132791328,-8.421118,104
73900,44,-7.9,5.594533152909337,-8.419659,104
74000,3,-10.4,5.5957297297297295,-8.418731,104
74100,6,-10.4,5.596234817813765,-8.417883,104
74200,2,-8.65,5.597452830188679,-8.417318,104
74300,3,-10.0,5.59792732166891,-8.415748,104
74400,4,-9.9,5.597728494623656,-8.41452,104
74500,24,-10.5,5.598697986577181,-8.412562,104
74600,4,-10.2,5.59828418230563,-8.412204,104
74700,2,-10.95,5.598313253012048,-8.411104,104
74800,4,-10.9,5.598569518716578,-8.410431,104
74900,6,-9.4,5.5982910547396525,-8.409595,104
75000,2,-9.95,5.598,-8.409063,104
75100,14,-9.4,5.597696404793608,-8.408323,104
75200,4,-10.4,5.598976063829787,-8.407407,104
75300,14,-8.9,5.599601593625498,-8.405813,104
75400,3,-10.9,5.599562334217507,-8.405135,104
75500,4,-10.4,5.6009271523178805,-8.404598,104
75600,6,-9.95,5.601613756613757,-8.4030485,104
75700,4,-9.9,5.601519154557463,-8.401794,104
75800,4,-8.65,5.60098944591029,-8.400845,104
75900,1,-9.9,5.5999868247694335,-8.40019,104
76000,44,-8.4,5.601486842105263,-8.3988085,104
76100,4,-10.45,5.600906701708278,-8.398419,104
76200,4,-10.9,5.6010892388451445,-8.397206,104
76300,4,-10.2,5.6023984272608125,-8.396532,104
76400,6,-10.9,5.601871727748691,-8.3958025,104
76500,6,-10.5,5.6016209150326794,-8.395325,104
76600,4,-10.15,5.601644908616188,-8.394665,104
76700,4,-9.9,5.603155149934811,-8.393737,104
76800,4,-10.95,5.603046875,-8.392151,104
76900,4,-10.4,5.603420026007802,-8.391164,104
77000,14,-8.75,5.603792207792208,-8.39011,104
77100,2,-10.9,5.606290531776913,-8.389041,104
77200,4,-9.9,5.605880829015544,-8.387597,104
77300,4,-10.4,5.605084087968952,-8.386702,104
77400,4,-10.2,5.604599483204134,-8.385518,104
77500,4,-9.9,5.604632258064516,-8.384578,104
77600,2,-10.4,5.6049871134020615,-8.383449,104
77700,9,-10.95,5.605199485199485,-8.382141,104
77800,4,-9.9,5.606401028277635,-8.380826,104
77900,4,-10.4,5.606944801026958,-8.379559,104
78000,14,-7.9,5.605974358974359,-8.378862,104
78100,4,-9.95,5.6076696542893725,-8.37811,104
78200,14,-8.4,5.608388746803069,-8.377292,104
78300,6,-11.4,5.608786717752235,-8.37596,104
78400,14,-8.9,5.609375,-8.3743515,104
78500,14,-8.95,5.608649681528663,-8.372952,104
78600,6,-10.9,5.6101781170483465,-8.371714,104
78700,4,-11.2,5.6102541296060995,-8.370587,104
78800,4,-11.4,5.612246192893401,-8.369752,104
78900,12,-8.95,5.612446134347275,-8.369133,104
79000,14,-7.9,5.61293670886076,-8.36854,104
79100,4,-10.9,5.614361567635904,-8.367429,104
79200,3,-10.45,5.615063131313131,-8.3667755,104
79300,2,-9.9,5.61547288776797,-8.36573,104
79400,14,-8.7,5.616385390428212,-8.3646965,104
79500,6,-9.9,5.618867924528302,-8.363995,104
79600,14,-8.4,5.619396984924623,-8.362886,104
79700,6,-8.3,5.618745294855709,-8.361571,104
79800,3,-9.95,5.61937343358396,-8.360631,104
79900,4,-10.95,5.618848560700876,-8.35984,104
80000,3,-9.9,5.6176375,-8.360166,104
80100,14,-9.4,5.616604244694132,-8.35972,104
80200,3,-10.4,5.617019950124688,-8.358571,104
80300,4,-10.5,5.61694894146949,-8.357132,104
80400,4,-10.4,5.6171766169154225,-8.3567915,104
80500,4,-10.4,5.617465838509316,-8.355584,104
80600,6,-9.9,5.6170967741935485,-8.354924,104
80700,2,-9.85,5.616951672862453,-8.354017,104
80800,16,-8.4,5.617066831683168,-8.352543,104
80900,14,-9.4,5.617886279357231,-8.351378,104
81000,2,-9.9,5.618061728395062,-8.350095,104
81100,4,-10.9,5.617990135635019,-8.349297,104
81200,4,-10.9,5.618953201970443,-8.347925,104
81300,4,-10.45,5.620049200492005,-8.346832,104
81400,14,-8.9,5.620626535626536,-8.345661,104
81500,4,-10.9,5.620552147239263,-8.3450575,104
81600,4,-10.45,5.621102941176471,-8.343468,104
81700,11,-8.45,5.620917992656059,-8.342638,104
81800,3,-10.9,5.619914425427873,-8.341911,104
81900,4,-10.95,5.621196581196581,-8.341072,104
82000,4,-10.4,5.620512195121951,-8.3401,104
82100,3,-10.9,5.621400730816078,-8.338968,104
82200,6,-9.9,5.621180048661801,-8.337913,104
82300,4,-9.85,5.621409477521263,-8.336953,104
82400,2,-10.4,5.622172330097087,-8.335906,104
82500,3,-10.9,5.622133333333333,-8.335226,104
82600,4,-11.4,5.62271186440678,-8.33395,104
82700,3,-9.95,5.623228536880291,-8.333097,104
82800,4,-10.95,5.623852657004831,-8.332254,104
82900,3,-9.4,5.624246079613993,-8.33132,104
83000,4,-10.9,5.623807228915663,-8.33081,104
83100,3,-10.9,5.62303249097473,-8.329853,104
83200,14,-8.9,5.625072115384615,-8.328823,104
83300,4,-10.4,5.626566626650661,-8.327924,104
83400,4,-10.55,5.626726618705036,-8.326613,104
83500,13,-8.4,5.628155688622755,-8.325997,104
83600,6,-10.4,5.627631578947368,-8.324714,104
83700,4,-9.9,5.627610513739546,-8.323891,104
83800,2,-10.9,5.6282577565632455,-8.32348,104
83900,4,-10.9,5.628688915375447,-8.322412,104
84000,3,-10.0,5.628916666666667,-8.32203,104
84100,4,-10.4,5.627871581450654,-8.321636,104
84200,4,-10.9,5.6272684085510685,-8.320949,104
84300,6,-9.9,5.6262989323843415,-8.320581,104
84400,4,-9.6,5.626504739336493,-8.319771,104
84500,14,-10.5,5.626,-8.319074,104
84600,14,-8.95,5.624314420803782,-8.318224,104
84700,13,-8.9,5.623766233766234,-8.317691,104
84800,4,-9.95,5.623042452830188,-8.317196,104
84900,14,-8.95,5.622732626619553,-8.31666,104
85000,3,-9.9,5.622847058823529,-8.315551,104
85100,6,-10.95,5.622867215041128,-8.314528,104
85200,13,-8.4,5.622734741784037,-8.313475,104
85300,4,-10.4,5.624021101992966,-8.313002,104
85400,4,-10.4,5.6240281030444965,-8.312036,104
85500,14,-8.4,5.623181286549707,-8.311274,104
85600,1,-9.95,5.623621495327103,-8.310744,104
85700,44,-7.4,5.625157526254376,-8.309998,104
85800,16,-8.3,5.625058275058275,-8.309266,104
85900,4,-11.4,5.624633294528522,-8.308213,104
86000,3,-10.4,5.624906976744186,-8.30746,104
86100,4,-9.9,5.624680603948897,-8.306866,104
86200,14,-8.45,5.625649651972158,-8.305962,104
86300,4,-10.05,5.625168018539977,-8.304907,104
86400,3,-9.9,5.626099537037037,-8.303728,104
86500,13,-8.4,5.6262658959537575,-8.302776,104
86600,14,-8.9,5.625796766743649,-8.301915,104
86700,4,-10.9,5.625859284890427,-8.301429,104
86800,4,-10.45,5.625702764976959,-8.300443,104
86900,4,-8.85,5.625051783659378,-8.299912,104
87000,2,-10.4,5.6257586206896555,-8.299831,104
87100,4,-11.45,5.6256371986222735,-8.29909,104
87200,14,-8.95,5.625928899082568,-8.298729,104
87300,4,-9.9,5.625979381443299,-8.298209,104
87400,14,-9.45,5.62662471395881,-8.296912,104
87500,2,-9.9,5.626137142857143,-8.295995,104
87600,4,-9.9,5.625433789954338,-8.295108,104
87700,14,-8.4,5.6255644241733185,-8.294287,104
87800,4,-9.9,5.626640091116173,-8.293495,104
87900,6,-10.9,5.625836177474403,-8.292698,104
88000,19,-9.4,5.625954545454546,-8.291935,104
88100,2,-10.9,5.626197502837685,-8.291284,104
88200,6,-10.4,5.626349206349206,-8.290801,104
88300,4,-10.4,5.625685164212911,-8.290025,104
88400,4,-10.5,5.625599547511312,-8.288484,104
88500,4,-10.95,5.6262598870056495,-8.287659,104
88600,14,-7.2,5.625970654627539,-8.286739,104
88700,14,-7.9,5.627598647125141,-8.286124,104
88800,4,-10.45,5.6277027027027025,-8.285694,104
88900,4,-10.9,5.627705286839145,-8.285341,104
89000,4,-9.5,5.6287640449438205,-8.284857,104
89100,4,-10.4,5.628170594837261,-8.284241,104
89200,3,-9.9,5.627421524663677,-8.283449,104
89300,4,-10.85,5.6287569988801796,-8.282614,104
89400,4,-10.7,5.629351230425056,-8.281608,104
89500,2,-9.9,5.628983240223464,-8.280885,104
89600,4,-10.4,5.629933035714286,-8.280541,104
89700,3,-9.95,5.630602006688963,-8.2802305,104
89800,14,-7.9,5.630133630289532,-8.279941,104
89900,12,-8.95,5.6296662958843156,-8.279503,104
90000,4,-9.9,5.629844444444444,-8.278991,104
90100,3,-10.4,5.6303440621531635,-8.278418,104
90200,4,-10.45,5.629246119733924,-8.278403,104
90300,14,-8.75,5.630188261351052,-8.277445,104
90400,6,-9.9,5.630597345132744,-8.27657,104
90500,2,-10.4,5.630961325966851,-8.275801,104
90600,4,-10.4,5.631490066225165,-8.274677,104
90700,3,-10.9,5.631300992282249,-8.273578,104
90800,4,-11.4,5.631002202643172,-8.273258,104
90900,4,-9.9,5.630693069306931,-8.272565,104
91000,13,-7.4,5.632362637362637,-8.271625,104
91100,14,-8.9,5.6334687156970364,-8.270731,104
91200,1,-10.4,5.63297149122807,-8.270402,104
91300,4,-10.95,5.634063526834611,-8.270025,104
91400,4,-10.4,5.634190371991247,-8.2696905,104
91500,4,-10.4,5.6336939890710385,-8.269367,104
91600,2,-10.9,5.634159388646288,-8.268798,104
91700,16,-8.4,5.633380588876772,-8.268478,104
91800,4,-10.4,5.634074074074074,-8.267849,104
91900,44,-8.75,5.6343199129488575,-8.267435,104
92000,14,-8.9,5.63520652173913,-8.266612,104
92100,3,-9.9,5.635591748099891,-8.265699,104
92200,4,-10.4,5.6356182212581345,-8.265518,104
92300,1,-10.45,5.635763813651137,-8.264662,104
92400,3,-9.95,5.635248917748918,-8.264801,104
92500,2,-9.9,5.636356756756757,-8.263582,104
92600,4,-9.9,5.636447084233262,-8.262728,104
92700,4,-10.4,5.636192017259979,-8.261976,104
92800,13,-9.4,5.636885775862069,-8.261646,104
92900,4,-10.45,5.637814854682454,-8.261171,104
93000,4,-10.4,5.639591397849462,-8.260404,104
93100,2,-9.9,5.639527389903329,-8.259697,104
93200,4,-10.4,5.640075107296138,-8.25849,104
93300,4,-10.9,5.639217577706324,-8.258204,104
93400,2,-10.45,5.63847965738758,-8.257228,104
93500,3,-10.9,5.639251336898396,-8.256187,104
93600,4,-10.95,5.6388995726495725,-8.2554,104
93700,3,-9.95,5.640245464247599,-8.254439,104
93800,4,-10.0,5.640810234541578,-8.254093,104
93900,4,-11.4,5.6403301384451545,-8.253562,104
94000,14,-8.7,5.641191489361702,-8.253334,104
94100,4,-9.9,5.64028692879915,-8.253159,104
94200,6,-9.2,5.641210191082803,-8.252657,104
94300,6,-9.4,5.641124072110286,-8.251971,104
94400,4,-10.95,5.641016949152543,-8.251082,104
94500,4,-10.9,5.641068783068783,-8.250407,104
94600,4,-10.45,5.6399894291754755,-8.250239,104
94700,14,-8.4,5.6403062302006335,-8.250052,104
94800,6,-10.9,5.640084388185654,-8.249612,104
94900,4,-10.4,5.64004214963119,-8.249106,104
95000,4,-10.95,5.638947368421053,-8.248034,104
95100,4,-10.9,5.63937960042061,-8.247446,104
95200,4,-10.2,5.640756302521009,-8.24636,104
95300,9,-9.9,5.6411017838405035,-8.2458105,104
95400,4,-10.45,5.641215932914046,-8.245347,104
95500,6,-9.95,5.642062827225131,-8.2445755,104
95600,4,-9.4,5.6427824267782425,-8.243472,104
95700,4,-10.4,5.643082549634274,-8.24305,104
95800,4,-10.9,5.642609603340293,-8.24256,104
95900,4,-10.9,5.642064650677789,-8.24237,104
96000,14,-7.4,5.642510416666667,-8.241991,104
96100,4,-9.4,5.642996878251821,-8.241075,104
96200,14,-8.45,5.6433264033264035,-8.240336,104
96300,6,-9.9,5.643997923156801,-8.239256,104
96400,9,-10.4,5.645331950207469,-8.238759,104
96500,4,-10.9,5.646145077720207,-8.238157,104
96600,2,-9.9,5.646045548654245,-8.238092,104
96700,3,-10.95,5.6456876938986555,-8.237711,104
96800,4,-10.4,5.646353305785124,-8.237217,104
96900,3,-10.4,5.645510835913313,-8.236656,104
97000,4,-10.4,5.644979381443299,-8.236859,104
97100,4,-9.9,5.645911431513904,-8.236569,104
97200,4,-10.9,5.6454423868312755,-8.236026,104
97300,4,-10.9,5.644655704008222,-8.23557,104
97400,1,-9.95,5.644958932238193,-8.235444,104
97500,6,-10.5,5.645435897435897,-8.235268,104
97600,6,-9.9,5.645573770491803,-8.234563,104
97700,13,-7.9,5.6461310133060385,-8.233959,104
97800,14,-9.4,5.6459100204498975,-8.233791,104
97900,4,-10.9,5.6464964249233915,-8.2333555,104
98000,4,-10.4,5.64704081632653,-8.232484,104
98100,3,-10.4,5.647635066258919,-8.23179,104
98200,6,-10.4,5.6476069246435845,-8.231537,104
98300,4,-10.9,5.648484231943032,-8.231272,104
98400,4,-10.9,5.647926829268292,-8.231194,104
98500,4,-10.2,5.647492385786802,-8.2307205,104
98600,4,-10.45,5.648346855983773,-8.230113,104
98700,4,-10.95,5.648743667679838,-8.229534,104
98800,4,-10.0,5.649342105263158,-8.228984,104
98900,16,-8.4,5.64901921132457,-8.2285595,104
99000,4,-10.9,5.64840404040404,-8.227763,104
99100,6,-9.4,5.647638748738648,-8.227235,104
99200,4,-9.95,5.647217741935484,-8.226728,104
99300,6,-10.9,5.648952668680765,-8.226305,104
99400,2,-10.45,5.649004024144869,-8.225286,104
99500,14,-7.9,5.649638190954774,-8.224283,104
99600,4,-10.9,5.6487449799196785,-8.223747,104
99700,4,-10.45,5.6493279839518555,-8.223189,104
99800,14,-8.45,5.6497995991983965,-8.222273,104
99900,4,-10.4,5.65027027027027,-8.222547,104
100000,2,-10.4,5.65109,-8.221945,104
100100,4,-10.4,5.651418581418581,-8.221154,104
100200,4,-10.4,5.651047904191617,-8.220746,104
100300,4,-11.0,5.650159521435693,-8.220417,104
100400,4,-9.9,5.649591633466136,-8.219358,104
100500,3,-10.4,5.649661691542288,-8.218857,104
100600,1,-9.9,5.651123260437376,-8.218345,104
100700,4,-9.45,5.651211519364449,-8.21756,104
100800,13,-8.9,5.652043650793651,-8.216661,104
100900,14,-10.5,5.653141724479683,-8.216161,104
101000,4,-10.45,5.653336633663367,-8.215261,104
101100,2,-9.9,5.653412462908012,-8.214979,104
101200,4,-11.2,5.653132411067194,-8.214113,104
101300,14,-8.7,5.652981243830207,-8.213884,104
101400,4,-9.95,5.652721893491124,-8.213184,104
101500,4,-10.4,5.652916256157636,-8.212844,104
101600,6,-10.4,5.654202755905512,-8.212439,104
101700,6,-10.4,5.654395280235988,-8.21178,104
101800,2,-10.9,5.654155206286837,-8.211329,104
101900,4,-10.4,5.6535034347399415,-8.210855,104
102000,4,-9.9,5.653980392156862,-8.210521,104
102100,2,-10.45,5.654309500489716,-8.209939,104
102200,4,-10.4,5.654168297455969,-8.209051,104
102300,4,-10.4,5.654066471163246,-8.208581,104
102400,4,-9.95,5.6541015625,-8.207734,104
102500,4,-10.4,5.655336585365854,-8.207436,104
102600,12,-8.45,5.655682261208577,-8.206836,104
102700,4,-9.9,5.656523855890945,-8.206068,104
102800,3,-9.9,5.657422178988327,-8.20522,104
102900,4,-10.4,5.65734693877551,-8.204903,104
103000,4,-10.4,5.657456310679612,-8.204228,104
103100,4,-10.9,5.657769156159069,-8.203696,104
103200,6,-10.4,5.657432170542636,-8.202923,104
103300,4,-10.95,5.6572023233301065,-8.20229,104
103400,1,-9.95,5.656247582205029,-8.201829,104
103500,4,-10.4,5.6554782608695655,-8.201483,104
103600,2,-9.9,5.655125482625483,-8.200983,104
103700,6,-10.45,5.656383799421408,-8.200902,104
103800,6,-9.9,5.656204238921002,-8.201183,104
103900,4,-10.4,5.6563522617901825,-8.20103,104
104000,4,-9.9,5.656163461538462,-8.200676,104
104100,4,-11.4,5.655638808837656,-8.200054,104
104200,13,-7.95,5.655537428023033,-8.199978,104
104300,11,-8.95,5.6564046021093,-8.198885,104
104400,14,-8.4,5.656666666666666,-8.19879,104
104500,4,-9.95,5.656248803827752,-8.198862,104
104600,14,-8.4,5.655841300191205,-8.198296,104
104700,4,-9.9,5.654909264565425,-8.198,104
104800,14,-8.4,5.655124045801527,-8.197167,104
104900,4,-8.75,5.655986653956148,-8.1963825,104
105000,1,-9.9,5.656333333333333,-8.195616,104
105100,14,-7.9,5.656736441484301,-8.195025,104
105200,1,-9.9,5.657195817490495,-8.193978,104
105300,4,-10.45,5.658081671415005,-8.193245,104
105400,14,-8.7,5.658946869070209,-8.193215,104
105500,4,-9.7,5.659611374407583,-8.192355,104
105600,4,-10.4,5.660075757575758,-8.191569,104
105700,16,-8.95,5.66046357615894,-8.191195,104
105800,94,-6.9,5.661568998109641,-8.190492,104
105900,4,-10.4,5.661331444759207,-8.189448,104
106000,4,-10.4,5.661716981132075,-8.189129,104
106100,4,-10.4,5.661046182846372,-8.188622,104
106200,6,-10.7,5.661167608286252,-8.188108,104
106300,6,-10.4,5.661919096895579,-8.187597,104
106400,4,-9.4,5.6625657894736845,-8.186962,104
106500,2,-9.45,5.665004694835681,-8.186346,104
106600,4,-10.45,5.664990619136961,-8.185804,104
106700,16,-9.4,5.664507966260544,-8.1853285,104
106800,6,-10.4,5.664101123595506,-8.184386,104
106900,4,-10.9,5.663751169317119,-8.183797,104
107000,14,-8.4,5.664457943925234,-8.182873,104
107100,3,-9.9,5.664715219421102,-8.182229,104
107200,4,-10.9,5.663889925373135,-8.182148,104
107300,1,-9.9,5.663634669151911,-8.181287,104
